,Cod_Estab,measure_L,measure_M,Cod_Personal,LastGrade,G4,G5,G6,G7,G8,G9,measure_L_std,measure_M_std,studentPerformace
15617,07-06-2938-43,-0.209,-0.154,C118RGW,4,1,0,0,0,0,0,-0.274944226020373,-0.14443759588860766,0.5944222069925729
15618,07-06-0226-43,-2.604,-3.342,C118UBP,3,0,0,0,0,0,0,-3.0604466906457852,-2.0725034297864697,3.9276274069079657
15619,07-06-0211-43,0.885,0.378,C118VHR,6,1,1,1,0,0,0,1.6310938416779739,0.5950179631362486,-1.276508914789275
15620,07-06-2938-43,0.42,-0.226,C135HCA,9,1,1,1,1,1,1,0.5525194972658213,-0.2119668614988658,0.05684897260447197
15621,07-06-0211-43,-0.605,1.35,C219VWF,7,1,1,1,1,0,0,-1.1150415527855075,2.125064154058031,-0.41556027392382067
15622,07-06-0226-43,-0.545,-3.376,C221FPA,3,0,0,0,0,0,0,-0.6405312774201048,-2.093588144512005,2.230802232369975
15623,07-06-2938-43,0.262,-1.842,C317XZX,9,1,1,1,1,1,1,0.3446669244848695,-1.7276237118624371,1.2752348796379258
15624,07-06-2938-43,-0.087,-0.928,C324NBE,6,1,1,1,0,0,0,-0.11445046729077728,-0.8703772011988825,0.9940364068703307
15625,07-06-0226-43,-0.412,-0.519,C335SDZ,7,1,1,1,1,0,0,-0.48421813999464797,-0.3218519688986169,0.8678598772036371
15626,07-06-0226-43,0.375,0.79,C367LGP,9,1,1,1,1,1,1,0.4407325303349345,0.4899095480345036,-0.36020864246302975
15627,07-06-2938-43,0.191,-1.685,C375VJA,9,1,1,1,1,1,1,0.25126481899469494,-1.580372396573402,1.2372164813974067
15628,07-06-2938-43,2.085,-0.58,C417DAQ,9,1,1,1,1,1,1,2.7428646471410416,-0.5439857507493016,-1.2578017314734533
15629,07-06-0226-43,-0.545,-0.279,C418DXX,7,1,1,1,1,0,0,-0.6405312774201048,-0.17301868848307153,0.8732234174478222
15630,07-06-0226-43,-1.579,-0.743,C418HYA,4,1,0,0,0,0,0,-1.8557777743969641,-0.46076303061979257,1.9362247617864625
15631,07-06-0211-43,-0.335,1.35,C418LXE,9,1,1,1,1,1,1,-0.6174197027820579,2.125064154058031,-0.7675535016832173
15632,07-06-0226-43,-0.911,-2.632,C418QYA,6,1,1,1,0,0,0,-1.0706862270270008,-1.6322049752238144,2.2089381626115845
15633,07-06-0211-43,0.031,-0.147,C419XMB,9,1,1,1,1,1,1,0.05713436055595163,-0.23139587455298552,0.4209937030146107
15634,07-06-0226-43,-0.752,-0.847,C419ZQM,9,1,1,1,1,1,1,-0.8838156341649885,-0.5252574521331955,1.294295234549537
15635,07-06-0211-43,0.42,0.122,C518CEK,9,1,1,1,1,1,1,0.7740784333386994,0.19204283466302202,-0.38545028873144815
15636,07-06-0211-43,0.147,0.515,C518DEK,5,1,1,0,0,0,0,0.27092745166854476,0.8106726217332487,-0.46683231567670813
15637,07-06-0211-43,-0.911,0.305,C518EDY,5,1,1,0,0,0,0,-1.6790129827894171,0.480107086657555,1.146124095766445
15638,07-06-0211-43,-0.087,-0.007,C518FEK,9,1,1,1,1,1,1,-0.16034481833444486,-0.011018851169189789,0.419051493615113
15639,07-06-0211-43,1.007,0.656,C518JDY,9,1,1,1,1,1,1,1.8559451961239768,1.032623766712643,-1.7448849045002812
15640,07-06-0211-43,0.147,-0.138,C518TDW,9,1,1,1,1,1,1,0.27092745166854476,-0.2172287801925987,0.2597527930798526
15641,07-06-0211-43,-0.545,0.633,C545KQX,9,1,1,1,1,1,1,-1.0044589194514078,0.9964189700138766,0.3040161343375909
15642,07-06-0211-43,-0.335,-0.743,C618YSU,4,1,0,0,0,0,0,-0.6174197027820579,-1.169572345529716,1.5613019847294654
15643,07-06-0226-43,-0.605,-0.743,C619TRI,9,1,1,1,1,1,1,-0.7110484822736942,-0.46076303061979257,1.1264995488714635
15644,07-06-0211-43,0.42,0.79,C619WZF,6,1,1,1,0,0,0,0.7740784333386994,1.2435560605228475,-1.1287257139219269
15645,07-06-0211-43,-0.832,-0.918,C717KMD,4,1,0,0,0,0,0,-1.5334125155661855,-1.445043624759461,2.4039506179267303
15646,07-06-0211-43,-0.467,1.027,C717KMQ,3,0,0,0,0,0,0,-0.8607014961170777,1.6166228786797017,-0.23606977645714589
15647,07-06-2938-43,-0.605,-0.088,C717PLT,6,1,1,1,0,0,0,-0.7958911805852903,-0.08253576907920437,0.9191583774532809
15648,07-06-2938-43,0.191,-1.303,C717QFQ,9,1,1,1,1,1,1,0.25126481899469494,-1.2220921262523101,0.9839615401269208
15649,07-06-2938-43,-0.467,-0.912,C717SFI,4,1,0,0,0,0,0,-0.6143490600550918,-0.8553706977299362,1.3370325537002157
15650,07-06-2938-43,-0.162,-1.235,C717XFI,9,1,1,1,1,1,1,-0.21311466323110254,-1.1583144865092887,1.267358720075178
15651,07-06-0226-43,-0.911,-4.579,C718DVL,9,1,1,1,1,1,1,-1.0706862270270008,-2.839614962594926,3.0624111857479845
15652,07-06-2938-43,-0.087,-4.579,C818ETR,7,1,1,1,1,0,0,-0.11445046729077728,-4.294673711519055,3.4145437120497633
15653,07-06-0211-43,-0.285,-0.088,C818XTF,4,1,0,0,0,0,0,-0.5252675083369746,-0.13852270041267162,0.7673075693818272
15654,07-06-0226-43,-0.087,-0.611,C824YUS,9,1,1,1,1,1,1,-0.10224994703770479,-0.3789047263912426,0.6380028228900552
15655,07-06-0226-43,-0.162,-0.286,C917XHN,9,1,1,1,1,1,1,-0.1903964531046917,-0.17735965916185822,0.5578886466773408
15656,07-06-0211-43,-0.042,0.254,C918UAC,9,1,1,1,1,1,1,-0.07740784333386995,0.3998268852820295,0.06997444970504152
15657,07-06-0226-43,0.147,-1.031,C997LYU,3,0,0,0,0,0,0,0.1727671518912943,-0.639362967118447,0.6275774523948221
15658,07-06-2938-43,-0.467,-0.007,D073JHF,9,1,1,1,1,1,1,-0.6143490600550918,-0.006565345267663984,0.7370437530463162
15659,07-06-2938-43,1.859,0.254,D333YRI,9,1,1,1,1,1,1,2.4455565367075285,0.23822824256952171,-1.6004184493825928
15660,07-06-2938-43,-0.087,-0.928,D452RFM,9,1,1,1,1,1,1,-0.11445046729077728,-0.8703772011988825,0.9940364068703307
15661,07-06-0226-43,-0.335,-0.783,D875BTL,6,1,1,1,0,0,0,-0.39372106043254146,-0.48556857735571685,0.9195718486999305
15662,07-06-0226-43,-2.604,-4.465,D978PKR,3,0,0,0,0,0,0,-3.0604466906457852,-2.768919154397542,4.419897671408314
15663,07-06-2938-43,0.191,-0.918,E865VGI,4,1,0,0,0,0,0,0.25126481899469494,-0.8609981365307912,0.7287176857050964
15664,07-06-2938-43,0.075,-0.436,E954PCV,9,1,1,1,1,1,1,0.09866419594032524,-0.4089272195287853,0.5171078165002307
15665,16-16-0021-43,-0.545,-0.226,C018NSY,5,1,1,0,0,0,0,-0.8445603100168545,-0.34470348137691076,1.1389010902888956
15666,16-16-0013-43,-4.471,-4.499,C019WVD,5,1,1,0,0,0,0,-2.8048930767098237,-3.705803865018769,4.901380420086096
15667,16-16-0021-43,-0.911,-1.737,C091WPN,8,1,1,1,1,1,0,-1.411732921881384,-2.6493360493437788,3.1691497909954784
15668,16-16-0021-43,-1.165,-0.58,C184IEG,9,1,1,1,1,1,1,-1.8053445159075878,-0.8846372530911868,2.2001716107242464
15669,16-16-0021-43,-0.467,-1.303,C219HGD,9,1,1,1,1,1,1,-0.7236874583080203,-1.987383346168649,2.214550620611379
15670,16-16-0021-43,0.031,-0.299,C224HYS,9,1,1,1,1,1,1,0.04803921029453667,-0.4560457563349394,0.5862237758115081
15671,16-16-0021-43,-0.285,-0.147,C261MMI,3,0,0,0,0,0,0,-0.44165080432074033,-0.22420978655931803,0.7687302253118145
15672,16-16-0021-43,-0.285,-1.685,C316MQJ,9,1,1,1,1,1,1,-0.44165080432074033,-2.570023743894224,2.426898495264031
15673,16-16-0028-43,-3.245,-4.579,C324KAK,4,1,0,0,0,0,0,-3.318102826323592,-4.00370990768831,5.474978416275328
15674,16-16-0013-43,-2.078,-2.176,C324TUV,4,1,0,0,0,0,0,-1.3036385178713963,-1.7923603490288602,2.4869250104016496
15675,16-16-0021-43,-0.209,-1.56,C414EIH,6,1,1,1,0,0,0,-0.32387725650187627,-2.3793691634866403,2.2088246767532405
15676,16-16-0021-43,0.191,-0.299,C414FIH,6,1,1,1,0,0,0,0.2959835214921453,-0.4560457563349394,0.41084016192393147
15677,16-16-0013-43,-1.359,-3.264,C417ZZV,4,1,0,0,0,0,0,-0.8525720624577612,-2.68854052354329,2.8013390724714227
15678,16-16-0021-43,-0.545,-0.369,C457NPU,9,1,1,1,1,1,1,-0.8445603100168545,-0.562812321363186,1.293074082878731
15679,16-16-0021-43,-0.752,-0.754,C519RVL,3,0,0,0,0,0,0,-1.1653382626287605,-1.150028429018543,1.9350577672414944
15680,16-16-0021-43,-0.209,-1.303,C519XVY,4,1,0,0,0,0,0,-0.32387725650187627,-1.987383346168649,1.9317445432176619
