,Cod_Estab,measure_L,measure_M,Cod_Personal,LastGrade,G4,G5,G6,G7,G8,G9,measure_L_std,measure_M_std,studentPerformace,LastGrade_aux,y_pred,PrecisionLastGrade_4,RecallLastGrade_4,F1LastGrade_4,predLastGrade_4,PrecisionLastGrade_5,RecallLastGrade_5,F1LastGrade_5,predLastGrade_5,PrecisionLastGrade_6,RecallLastGrade_6,F1LastGrade_6,predLastGrade_6,PrecisionLastGrade_7,RecallLastGrade_7,F1LastGrade_7,predLastGrade_7,PrecisionLastGrade_8,RecallLastGrade_8,F1LastGrade_8,predLastGrade_8,PrecisionLastGrade_9,RecallLastGrade_9,F1LastGrade_9,predLastGrade_9
74,17-09-0066-43,-1.496,0.0,C323KPQ,3,0,0,0,0,0,0,-2.7790156274610722,0.0,2.2297282543209924,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
75,13-14-0719-43,-0.991,-3.264,C878ASA,3,0,0,0,0,0,0,-1.5822624050987115,-4.110267609478711,4.362524441415724,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
76,01-08-1536-43,0.375,-0.969,E383KAE,3,0,0,0,0,0,0,0.4821951322835336,-1.5536814338539986,1.0888004521888843,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
77,06-05-0140-43,-0.087,-0.677,C064NXW,3,0,0,0,0,0,0,-0.12673229604525088,-1.2936147582681212,1.3234788699452134,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
78,19-08-0248-43,0.83,0.128,C713CBG,3,0,0,0,0,0,0,1.0646954516484928,0.19458754317107918,-0.575030347954126,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
79,06-05-1119-43,-0.412,-0.014,C122FKF,3,0,0,0,0,0,0,-0.8159036175511689,-0.03103227180025407,0.8912381049775429,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
80,19-08-0247-43,-0.684,0.261,C713WCQ,3,0,0,0,0,0,0,-1.0908057391112185,0.37702534649727576,0.7877037838439642,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
81,06-05-0139-43,0.488,0.265,C318NMD,3,0,0,0,0,0,0,0.5248199207702529,0.1538610089370271,-0.17142832198215077,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
82,19-10-0295-43,1.542,0.763,C576WAH,3,0,0,0,0,0,0,1.6173232642731161,1.0413479731454012,-1.568406949908359,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
83,09-01-0058-43,0.601,0.249,C025UNF,3,0,0,0,0,0,0,0.6427902827180022,0.353587925612661,-0.39715659535350256,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
84,07-08-0248-43,-0.752,-1.117,C122EXQ,3,0,0,0,0,0,0,-2.2340047354310024,-1.613243956570151,3.014635986722947,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
85,06-05-0140-43,1.007,-0.288,C917AQG,3,0,0,0,0,0,0,1.466889909397329,-0.5503117435468521,-0.31696420553068677,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
86,13-32-7008-43,-0.545,0.122,C019VFG,3,0,0,0,0,0,0,-0.5699460591486586,0.24910038848646665,0.518836353725654,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
87,08-05-0048-43,0.715,0.046,C659SIX,3,0,0,0,0,0,0,0.8633133534348029,0.07216867622108425,-0.34719831246887567,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
88,13-32-7008-43,0.601,0.261,D366EZW,3,0,0,0,0,0,0,0.6285093239419152,0.5329114868439984,-0.5165010900871281,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
89,17-06-0117-43,0.305,0.128,C273FKM,3,0,0,0,0,0,0,0.506594965310614,0.23987857341329355,-0.22079015524916057,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
90,08-05-0048-43,0.191,0.394,D345PEJ,3,0,0,0,0,0,0,0.23061937133712918,0.6181404006762434,-0.30210554692993447,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
91,08-05-0272-43,0.147,0.177,D566EEC,3,0,0,0,0,0,0,0.21485337980748434,0.3358853172571553,-0.0877460407728155,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
92,20-09-0399-43,-0.991,-1.176,D944XAL,3,0,0,0,0,0,0,-1.0237706190610962,-1.5714031928600645,2.145529156512227,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
93,12-11-0609-43,0.885,0.505,C737DGL,3,0,0,0,0,0,0,1.1307115016082192,0.7619177925438965,-1.0296867113208839,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
94,12-11-0609-43,-2.163,-4.614,C773XNZ,3,0,0,0,0,0,0,-2.7635355683373763,-6.961363752074333,7.236275732158687,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
95,19-06-0223-43,0.488,0.305,C915PXW,3,0,0,0,0,0,0,0.4345811623887727,0.3224006012972809,-0.23034547801546912,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
96,08-03-0448-43,1.398,-0.226,C122GDC,3,0,0,0,0,0,0,1.7431485972747132,-0.4851849566770795,-0.5554094749972995,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
97,18-04-0306-43,0.031,0.657,C023BEV,3,0,0,0,0,0,0,0.032815865247346074,0.9522488531701304,-0.40578814400163177,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
98,14-20-0055-43,-0.412,-3.376,D456TVD,3,0,0,0,0,0,0,-1.6605779882416971,-4.5531584501659985,4.736019530427551,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
99,18-04-0302-43,0.031,-0.012,C269BSL,3,0,0,0,0,0,0,0.023071100954265056,-0.013901968362652352,0.29730299137207344,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
100,08-03-0018-43,0.534,0.56,C846SRN,3,0,0,0,0,0,0,1.0065733829182568,1.4844198776598656,-1.4643629296986664,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
101,19-07-0235-43,0.375,-0.279,C915KXJ,3,0,0,0,0,0,0,0.638322741291135,-0.5741337134428883,0.2745791507065869,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
102,19-07-0237-43,-0.991,-0.59,C915PYA,3,0,0,0,0,0,0,-0.9666479658941315,-0.7146278029067523,1.4884254072088208,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
103,16-17-0114-43,-0.412,-1.41,C915SNJ,3,0,0,0,0,0,0,-0.5547976293556183,-1.9888670203952918,2.121310253723246,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
104,19-07-0237-43,1.262,0.254,D592RHJ,3,0,0,0,0,0,0,1.230988630634101,0.30765332531917816,-0.7717971958929514,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
105,01-11-1846-43,0.191,0.134,D339HLU,3,0,0,0,0,0,0,0.19174267916477783,0.16065331041787156,0.054569949182282224,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
106,11-01-0043-43,-0.209,0.947,C020NCW,3,0,0,0,0,0,0,-0.24587963310382868,2.0206643137471887,-0.9826339531581092,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
107,07-16-0346-43,-1.359,-0.299,C683QET,3,0,0,0,0,0,0,-2.5145743319883698,-0.468608815460687,2.38415535602258,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
108,07-19-0388-43,-0.042,-1.737,C122XIJ,3,0,0,0,0,0,0,-0.0387958078517441,-1.8892242935976502,1.6917950172621121,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
109,07-19-0024-43,-0.832,-2.481,C181FAK,3,0,0,0,0,0,0,-1.790726822185832,-5.006680539201651,5.15310842025175,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
110,09-18-0527-43,0.375,-0.012,C433KKG,3,0,0,0,0,0,0,0.4350590754778191,-0.017476748419643574,0.014283749455147772,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
111,07-19-0013-43,-0.209,-0.426,C219YSD,3,0,0,0,0,0,0,-0.3855183954056256,-0.5521484894228945,0.9684743776383171,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
112,04-03-0150-43,0.191,-0.369,C319RHY,3,0,0,0,0,0,0,0.3679054148886732,-0.5356705114183602,0.43431447600003387,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
113,11-02-0087-43,-0.605,-1.685,C824XTE,3,0,0,0,0,0,0,-0.7293888871017211,-1.6827233130790584,2.021691698634599,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
114,09-18-0528-43,-1.084,-3.226,C722MVT,3,0,0,0,0,0,0,-1.7558871872665769,-6.837110930830933,6.448207088346247,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
115,09-18-0003-43,-0.335,-0.012,C920ZVT,3,0,0,0,0,0,0,-0.3703944573757069,-0.020556360133334162,0.5748547336752348,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
116,07-19-0013-43,-0.467,0.122,C844SCG,3,0,0,0,0,0,0,-0.8614214863848191,0.1581270321821435,0.7864585279361608,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
117,11-01-0043-43,-0.412,0.122,D835DEG,3,0,0,0,0,0,0,-0.48470052075970055,0.26031789469604755,0.45165816314056406,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
118,13-25-1115-43,-0.911,-1.117,C523CUI,3,0,0,0,0,0,0,-2.2492937332537535,-3.409168697554951,4.319615178092869,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
119,07-19-0024-43,-0.042,-0.226,D476VZE,3,0,0,0,0,0,0,-0.09039726746611172,-0.4560700531477522,0.6946455587014425,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
120,10-03-2571-43,-0.752,-0.58,C174FJV,3,0,0,0,0,0,0,-0.9513573357402383,-1.4534480806663053,2.0103172394894426,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
121,01-15-2002-43,0.42,-0.58,C714LHB,3,0,0,0,0,0,0,0.5120206182922883,-0.4409316263557111,0.2661304875919175,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
122,09-12-0010-43,0.375,-0.279,C020AQS,3,0,0,0,0,0,0,0.41641660902887573,-0.3781479399511224,0.2871542753535488,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
123,09-12-0010-43,0.488,-0.138,C021UHK,3,0,0,0,0,0,0,0.5418968138829102,-0.18704091653496377,0.06243271008769806,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
124,07-19-0010-43,-0.285,0.134,E560RYX,3,0,0,0,0,0,0,-0.5824090691596328,0.40098470892165594,0.4180079742705083,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
125,13-25-1105-43,-0.209,-2.191,D450MYU,3,0,0,0,0,0,0,-0.24411194910180234,-1.894135506376955,1.837662644304773,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
126,13-07-0409-43,0.649,-0.088,C433NMM,3,0,0,0,0,0,0,0.6426801929903917,-0.10176473316796322,-0.06889299178553718,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
127,02-02-0030-43,0.649,0.515,D788UNP,3,0,0,0,0,0,0,0.8835922261610885,1.0159887707300925,-1.041497363669588,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
128,02-02-0039-43,0.715,-0.847,D960QGH,3,0,0,0,0,0,0,2.413276126722584,-1.278376614012819,-0.44827234098318014,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
129,13-07-0416-43,-0.412,-0.918,C617EGR,3,0,0,0,0,0,0,-0.7054519818101265,-1.016073963031912,1.5246227079263397,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
130,22-13-0009-43,0.649,-1.561,C621XSG,3,0,0,0,0,0,0,0.6446764063239812,-0.7666052850902234,0.4088951473663497,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
131,13-07-0409-43,0.766,-0.226,C758ZPU,3,0,0,0,0,0,0,0.7585408749316488,-0.26135033745408737,-0.03419073054322136,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
132,22-14-0586-43,-0.042,0.56,C022WPD,3,0,0,0,0,0,0,-0.04496662495353205,0.7226334045895259,-0.18637702816009,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
133,13-30-1380-43,-0.412,-1.325,C525GDH,3,0,0,0,0,0,0,-0.8826303423559425,-1.697600421218523,2.1386431817696336,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
134,13-20-0965-43,-0.545,-3.342,C122GGG,3,0,0,0,0,0,0,-0.4627494599039031,-3.216568390575891,2.9423450165469154,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
135,12-28-1011-43,-0.412,-1.031,C742ANF,3,0,0,0,0,0,0,-0.3097276530872577,-0.7653239381705446,1.0695775915591947,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
136,13-20-0961-43,-0.209,-0.783,C523LLB,3,0,0,0,0,0,0,-0.5434298888620261,-0.766035576064446,1.2320960791858546,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
137,10-12-1889-43,2.038,-0.226,C543FPG,3,0,0,0,0,0,0,1.9836781732085402,-0.3964165289900979,-0.7861261251668077,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
138,10-12-0275-43,0.075,-0.138,C611UEX,3,0,0,0,0,0,0,0.0784589675781061,-0.2042183458394548,0.3960744909391699,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
139,03-06-0879-43,0.075,-0.783,C119KAL,3,0,0,0,0,0,0,0.07980382823421779,-1.258685361168878,1.1551304643018077,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
140,15-04-0145-43,-0.412,-0.154,C011HUL,3,0,0,0,0,0,0,-0.5304402550446026,-0.2890584287484066,0.8793187359360086,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
141,03-06-0879-43,0.262,0.657,C221FEB,3,0,0,0,0,0,0,0.27878137329820085,1.0561382915554953,-0.6511712548108844,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
142,21-01-1249-43,0.305,0.261,C116MCG,3,0,0,0,0,0,0,0.26986149842911644,0.5500238034132088,-0.2802149066732192,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
143,07-05-0023-43,0.031,-3.376,D371DZY,3,0,0,0,0,0,0,0.061353729116811265,-2.232075322572695,1.8694737375197295,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
144,13-29-1368-43,-0.335,-0.912,C317FAY,3,0,0,0,0,0,0,-0.5419341936207724,-1.2968277871596061,1.6136182392392442,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
145,10-20-0413-43,-0.412,-0.43,C312BWH,3,0,0,0,0,0,0,-0.5156448508206432,-0.7010089934429963,1.1659683638060279,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
146,22-06-0575-43,-0.335,-2.601,C922DNQ,3,0,0,0,0,0,0,-0.4331509783934877,-5.513249701394278,4.577118938102591,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
147,13-29-1368-43,-0.162,-0.088,C690PIH,3,0,0,0,0,0,0,-0.2620696697509407,-0.12513250577855847,0.5751338961261994,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
148,21-01-0114-43,-0.684,-0.43,C378CXA,3,0,0,0,0,0,0,-1.5322334634765933,-0.498871416119502,1.7249944540271995,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
149,14-13-0550-43,0.534,-2.024,C013YAQ,3,0,0,0,0,0,0,1.3316240941742163,-2.2769749966138524,1.0212655780402888,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
150,15-04-0145-43,0.262,-0.519,C712WAJ,3,0,0,0,0,0,0,0.33731880296525696,-0.9741644449378117,0.7715541969060623,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
151,14-13-0539-43,-0.605,0.046,C411VRW,3,0,0,0,0,0,0,-1.7618613175877729,0.09859738248565418,1.45356066941094,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
152,14-13-0539-43,-0.752,-0.928,C512CRS,3,0,0,0,0,0,0,-2.1899499352495955,-1.9890950205801539,3.2549845312711945,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
153,21-01-1249-43,-0.087,0.134,C676NJS,3,0,0,0,0,0,0,-0.07697688643715779,0.28238769983666656,0.15311214389705624,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
154,14-13-0550-43,0.766,-0.226,C910BDE,3,0,0,0,0,0,0,1.910157408497097,-0.25424720811992624,-0.8376265214271058,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
155,03-06-0879-43,-0.412,-0.286,D937WXP,3,0,0,0,0,0,0,-0.4383890297666364,-0.45974969769386853,0.9385302475489957,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
156,14-13-0032-43,-0.209,-2.191,E333UTV,3,0,0,0,0,0,0,-0.7375928260506867,-3.9124610128196813,3.6344223644198443,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
157,06-04-0113-43,0.534,-0.288,C784WMC,3,0,0,0,0,0,0,0.514973933417599,-0.35660822297720646,0.20330862371813785,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
158,10-20-0414-43,-0.605,-0.928,E241HHP,3,0,0,0,0,0,0,-0.6301194816028715,-1.1959194328478742,1.6020215951182482,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
159,13-18-0013-43,0.147,0.12,C719SZF,3,0,0,0,0,0,0,0.18798694722541542,0.10461402681102479,0.09756278571810797,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
160,12-16-0751-43,-0.042,0.378,C092PPM,3,0,0,0,0,0,0,-0.04534446462049775,0.5322742744287091,-0.048917164776860034,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
